source_file,listing_text,city,locality,property_type,bhk,sqft_builtup,sqft_uds,floor,facing,price_value,price_unit,price_in_inr,is_rental,rent_value,rent_unit,rent_in_inr,contact_numbers
MTClassifiedsJan312026-1.pdf,"HOUSE or land sale, Mylapore, 3640 sq.ft., land Rs. 6.50 crores, 2400 sq.ft., Rs. 6 crores, 4053 sq.ft., Rs. 8 crores, 2600 sq.ft., Rate 6.50 crores, 1638 sq.ft., Rs. 3.50 crores, 1285 sq.ft., Rs. 2.30 crores, 695 sq.ft., house, Rs. 1.75 crores. Ph: V. Murugan 8807040321",Chennai,Mylapore,Land,,3640,,,,6.5,crores,65000000,False,6.5,,6,8807040321
MTClassifiedsJan312026-1.pdf,"ECR Injambakkam, 10 grounds, 100x240 approved vacant plot on the Main Road suitable for commercial, north west corner. Contact: 9500049167",Chennai,,Land,,,,,,,,,False,,,,9500049167
MTClassifiedsJan312026-1.pdf,"THIRUVANMIYUR, 2 BHK, 950 sq.ft., UDS 660 sq.ft., 2nd floor, total 4 floors, north facing, lift, wood works, covered car park, genset, security, gated , 40 feet road, 13 years old, strong building, Rate 1.35 crores. Ph: 9841983231",Chennai,Thiruvanmiyur,Unknown,2,950,660,2,North,1.35,crores,13500000,False,,,,9841983231
MTClassifiedsJan312026-1.pdf,"ADYAR, Besant Nagar, near Sri Ashtalakshmi Temple, land area, 1900 sq.ft., 35x54 with old building, 30 road, south facing. Contact: 9840032784",Chennai,Adyar,Land,,1900,,,South,,,,False,,,,9840032784
MTClassifiedsJan312026-1.pdf,"OLD house with land of 1040 sq.ft., for sale at Mandaveli, brokers excuse. Contact: 9381004696",Chennai,Mandaveli,Land,,1040,,,,,,,False,,,,9381004696
MTClassifiedsJan312026-1.pdf,"MANDAVELI prime near Hari Shree Vidyalaya, brand new, 1500 sq.ft., UDS 600 sq.ft., 5th floor, lift, 2 covered car park, fully furnished, with all amenities, Rate 4.25 crore, neg. Ph: Swami Iyer Reality 9884084762",Chennai,Mandaveli,Unknown,,1500,600,5,,4.25,crore,42500000,False,,,,9884084762
MTClassifiedsJan312026-1.pdf,"RAKKIYAPPAN Street, passage 620 sq.ft., land G+3, 1 BHK, 4 units, Rs. 52000 rent, revenue Rs. 1.30 crore. Near Abraham Street, 720 sq.ft., Rs. 1.75 crore. Ph: 7401677318 / 9790736113",Chennai,,Land,1,620,,,,1.3,crore,13000000,True,52000.0,,52000,"7401677318, 9790736113"
MTClassifiedsJan312026-1.pdf,"ALWARTHIRU NAGAR, 1849 sq.ft., UDS 566 sq.ft., 3 BHK, south facing, 6th floor, 4yr fully furnished, Rate 2.55 crore. Ph: 9841233969 / 9043521549",Chennai,,Unknown,3,1849,566,6,South,2.55,crore,25500000,False,,,,"9841233969, 9043521549"
MTClassifiedsJan312026-1.pdf,"ASHOK Nagar, 1059 sq.ft., UDS 390 sq.ft., 2 BHK, north facing, 2nd floor, no lift, 16yr, Rate 1.20 crore. Ph: 8925747755 / 9043521549",Chennai,,Unknown,2,1059,390,2,North,1.2,crore,12000000,False,,,,"8925747755, 9043521549"
MTClassifiedsJan312026-1.pdf,"MYLAPORE, good location, east facing land 3000 sq.ft., build up 8000 sq.ft., 4 car parking, rental income 2L above. Ph: 9444742617",Chennai,Mylapore,Land,,3000,,,East,,,,True,,,,9444742617
MTClassifiedsJan312026-1.pdf,"FOR sale Mandaveli, independent house, west facing plot, land one ground. RPC Realty: 9543600999",Chennai,Mandaveli,Land,,,,,West,,,,False,,,,9543600999
MTClassifiedsJan312026-1.pdf,"APARTMENTS / villas in Adyar, Thiruvanmiyur, ECR, R A Puram, Alwarpet. Prime location in Besant Nagar. Contact: 9894501672",Chennai,Adyar,Apartment,,,,,,,,,False,,,,9894501672
MTClassifiedsJan312026-1.pdf,"ABIRAMAPURAM, 1900 sq.ft., 3 bedroom, 2 OCP, genset, UDS 900 sq.ft., east or west facing, Rate 3.40 crore. R A Puram, 1360 sq.ft., 2 bedroom, OCP, UDS 940 sq.ft., Rate 1.80 crore. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1900,900,,West,3.4,crore,34000000,False,,,,"9840736132, 9003621068"
MTClassifiedsJan312026-1.pdf,"MYLAPORE, R K Mutt Road, flat sale, 720 sq.ft., UDS 205 sq.ft., 3rd floor, 20 years, rent Rs. 58 lakhs, Mandavali, R K Mutt Road, 40 feet road, 1200 ground only, house total ground 2400 sq.ft., Rate 2.45 crore. Ph: Sri Sai Reality 9840994567",Chennai,Mylapore,Independent House,,720,205,3,,58.0,lakhs,5800000,True,58.0,l,5800000,9840994567
MTClassifiedsJan312026-1.pdf,"KARPAGAM Avenue, R A Puram, 1 ground land, built in, 2400 sq.ft., 4 bedrooms independent house with car parking, Rs. 8 crores. Ph: S. John 9444360000 / 9710360000 General▲ CONSULTANCY",Chennai,,Land,,2400,,,,8.0,crores,80000000,False,8.0,,8,"9444360000, 9710360000"
MTClassifiedsJan312026-1.pdf,GENUINE buyers for old coins and first day covers. Contact: Monday to Friday 9952941556 SERVICE THANKS GIVING,Chennai,,Unknown,,,,,,,,,False,,,,9952941556
MTClassifiedsJan312026-2.pdf,"SINGLE vegetarian, male seeks 1 or 2 BHK with two wheeler parking. Contact: 7871444090 RENTAL",Chennai,,Unknown,2,,,,,,,,True,,,,7871444090
MTClassifiedsJan312026-2.pdf,"R.A.PURAM, 4th Main Road, 2 BHK + study room, 1400 sq.ft., first floor, south facing, lift, power backup, 1 covered car park, Rs. 55000. R.A.PURAM, First Main Road, 3 BHK, luxury flat, 1850 sq.ft., ground floor, east facing, lift, 1 covered car park, Rs. 60000. Ph: 8939936055",Chennai,R.A.Puram,Apartment,2,1400,,,South,,,,False,55000.0,,55000,8939936055
MTClassifiedsJan312026-2.pdf,"MANDAVELI, 1100 sq.ft., 2 bedroom, 2 bathroom, ground floor, north facing, veg, Rs. 30000. Alwarpet, 1750 sq.ft., 3 bedroom, Rs. 75000. Ph: 9003186674",Chennai,Mandaveli,Unknown,,1100,,,North,,,,False,30000.0,,30000,9003186674
MTClassifiedsJan312026-2.pdf,"MYLAPORE, brand new, 2000 sq.ft., 3 BHK, 3 bath, 2 CCP, 1st floor, Rs. 80K. Abiramapuram, 1700 sq.ft., 3 BHK, 3 bath, 1 CCP, lift, power backup, Rs. 65K. Ph: 6380844247",Chennai,Mylapore,Unknown,3,2000,,1,,,,,False,80.0,K,80000,6380844247
MTClassifiedsJan312026-2.pdf,"R.A.PURAM, 2 BHK flat with balcony and 2 baths, for rent, 3rd floor, no lift, veg only, immediate occupation. Ph: 9742064166",Chennai,R.A.Puram,Apartment,2,,,3,,,,,True,,,,9742064166
MTClassifiedsJan312026-2.pdf,"MODERN new flat, 12th floor, premium gated community, R.A.Puram, Greenways Road, 2550 sq.ft., 3 bedrooms with full interiors, 2 cars parking, nice scenic view with amenities, gym, swimming pool, home theatre, club house, rent Rs. 175000 p.m. available from February. Contact: 9841076964, 9841276964",Chennai,R.A.Puram,Independent House,,2550,,12,,,,,True,175000.0,,175000,"9841076964, 9841276964"
MTClassifiedsJan312026-2.pdf,"MANDAVELI, Norton Road, 1300 sq.ft., 1500 sq.ft., 3 BHK, 3 bath, lift, 1 CCP. Contact Rajkumar: 9841901877",Chennai,Mandaveli,Unknown,3,1300,,,,,,,False,,,,9841901877
MTClassifiedsJan312026-2.pdf,"R.A.PURAM near Surya Sweets, 2 BHK, bath attached, 1st floor, north facing, CCP, vegetarian, Rs. 36K. Mylapore, Opp Nageswara Rao Park, 2 BHK flat, ground floor, Rs. 20K. Ph: 9841350607",Chennai,Mylapore,Apartment,2,,,1,North,,,,False,36.0,K,36000,9841350607
MTClassifiedsJan312026-2.pdf,"MYLAPORE, Opp Amrutanjan, independent house, 3 BHK, 2500 sq.ft., 2 CCP, Rs. 1. 25 lakhs, vegetarian. Mylapore, Opp Sanskrit College, 1 BHK, Rs.13K. Ph: 9841350607, 8939344498",Chennai,Mylapore,Independent House,3,2500,,,,25.0,lakhs,2500000,False,1.0,,1,"9841350607, 8939344498"
MTClassifiedsJan312026-2.pdf,"R.A.PURAM, Alwarpet, Abiramapuram, Mylapore, Adyar, available 2 BHK, 3 BHK, 4 BHK, residential, commercial. Contact Rajkumar: 9841901877",Chennai,Mylapore,Commercial,2,,,,,,,,False,,,,9841901877
MTClassifiedsJan312026-2.pdf,"MYLAPORE, 69, Solaiappan Street, 2 BHK flat at 2nd floor, bike parking, rent Rs. 24000. Ph: 9941894746",Chennai,Mylapore,Apartment,2,,,2,,,,,True,24000.0,,24000,9941894746
MTClassifiedsJan312026-2.pdf,"MANDAVELI, 1650 sq.ft., 3 bedroom, 3 bath, 4th floor, lift, 1 CCP, power backup, north facing, brand new flat, Rs. 65K. Ph: 7904594370",Chennai,Mandaveli,Apartment,,1650,,4,North,,,,False,65.0,K,65000,7904594370
MTClassifiedsJan312026-2.pdf,"MYLAPORE, 1050 sq.ft., spacious, 2 BHK, pooja room, ground floor with covered car park in Kutchery Road, Mylapore, family or decent bachelor’s allowed. Ph: 8500130933",Chennai,Mylapore,Unknown,2,1050,,,,,,,False,,,,8500130933
MTClassifiedsJan312026-2.pdf,"St. MARY’S Road,1550 sq.ft., 3 BHK, Rs. 70000. Sriram Nagar, 1400 sq.ft., 2 BHK, Rs. 42000. East Abiramapuram, 1500 sq.ft., 3 BHK, Rs. 55000. Mandaveli, 2000 sq.ft., 3 BHK+1 study, Rs. 65000, only veg. Contact: 8015184176, 9884214816",Chennai,Mandaveli,Unknown,3,1550,,,,,,,False,70000.0,,70000,"8015184176, 9884214816"
MTClassifiedsJan312026-2.pdf,"BATCHELOR accommodation in TTK Road, Opp to Narada Gana Sabha, 200 sq.ft., bed room with attached bath room with air condition, 2nd floor independent, Rent 15K. Contact: Rajeswari Vijayakumar 82485 39406, 93641 00413",Chennai,,Independent House,,200,,2,,,,,True,,,,
MTClassifiedsJan312026-2.pdf,"ALWARPET, 3 BHK, duplex flat, with CCP, lift, Rent 1.75L. Contact: 9841295395",Chennai,Alwarpet,Apartment,3,,,,,,,,True,,,,9841295395
MTClassifiedsJan312026-2.pdf,"MADAVELI, 2175 sq.ft., 4 BHK, 3 bath, 1st floor, lift, 2 CCP, power backup, east facing, brand new flat, Rs. 1 lakhs. Ph: 7904594370",Chennai,,Apartment,4,2175,,1,East,1.0,lakhs,100000,False,1.0,l,100000,7904594370
MTClassifiedsJan312026-2.pdf,"R.A.PURAM, Ceebros, 3 bedroom, 2300 sq.ft., swimming pool, play area, gym, genset, Ramaniyam, 3 bedroom, 2300 sq.ft., all amenities. R.A.Puram, 2 bedroom flat, 900 sq.ft., Rs. 30K. Ph: 9566175961",Chennai,R.A.Puram,Apartment,,2300,,,,,,,False,30.0,K,30000,9566175961
MTClassifiedsJan312026-2.pdf,"MANDAVELI, 2 BHK, north facing, fully furnished, 1200 sq.ft., wood works, lift, 1 CCP, Rent 45K. Mukesh Realtors: 8939519299",Chennai,Mandaveli,Unknown,2,1200,,,North,,,,True,,,,8939519299
MTClassifiedsJan312026-2.pdf,"MYLAPORE, brand new, 1500 sq.ft., 3 BHK, Rs. 65K, lift, CCP, backup, Nandanam, 1400 sq.ft., 3 BHK, Rs. 39K, CCP. Ph: 9384351931",Chennai,Mylapore,Unknown,3,1500,,,,,,,False,65.0,K,65000,9384351931
MTClassifiedsJan312026-2.pdf,"POES garden, posh area, 1900 sq.ft., 2 BHK, Rs. 1 lakh, hall, dining, modular kitchen, CCP, power backup, brand new, independent house. Ph: 9384351931",Chennai,,Independent House,2,1900,,,,1.0,lakh,100000,False,1.0,l,100000,9384351931
MTClassifiedsJan312026-2.pdf,"MANDAVELI, Robert Son Lane, Opposite Durgai Amman Temple, R A Puram, ground floor, 1 BHK, 2 portion available bachelors also. Ph: 9940596110",Chennai,Mandaveli,Unknown,1,,,,,,,,False,,,,9940596110
MTClassifiedsJan312026-2.pdf,"EAST Abhiramapuram, 2nd Street, 1040 sq.ft., 2 BHK, 2 bath, 2nd floor, no lift, open car park, veg only. Ph: 9841910865 / 9841184962",Chennai,,Unknown,2,1040,,2,,,,,False,,,,"9841910865, 9841184962"
MTClassifiedsJan312026-2.pdf,"MYLAPORE, 1 BHK, 2nd floor, no lift, near Kapaleeswarar Temple, for small family, Rs. 15K per month, bachelors also. Ph: 9381005629",Chennai,Mylapore,Unknown,1,,,2,,,,,False,15.0,K,15000,9381005629
MTClassifiedsJan312026-2.pdf,"MYLAPORE, Alamelumangapuram, 2000 sq.ft., 1st floor, 3 BHK, east facing, 2 covered car parking, Rs. 80K, only vegetarian. Ph: 9176880625",Chennai,Mylapore,Unknown,3,2000,,1,East,,,,False,80.0,K,80000,9176880625
MTClassifiedsJan312026-2.pdf,"2 BHK, 2nd floor, no lift, 1000 sq.ft., car parking, Rent 30K, Mylapore, Rakkiyappan Street, near Karaneeswarar Temple. Ph: Agent 9380713046",Chennai,Mylapore,Unknown,2,1000,,2,,,,,True,,,,9380713046
MTClassifiedsJan312026-2.pdf,"BAWA Road, 3000 sq.ft., 35 work stations, parking, genset available. Contact: 7550032394",Chennai,,Unknown,,3000,,,,,,,False,,,,7550032394
MTClassifiedsJan312026-2.pdf,"MANDAVELI, 2nd Trust Main Road, 1st floor, lift, 2 BHK, Rs. 27K, Solaiappan Street, 2nd floor, 2 BHK, Rs. 23K, Raja Street, 2nd floor, 2 BHK, Rs. 30K, 3rd Trust Cross Street, 3rd floor, 3 BHK, lift, Rs. 40K. Ph: 6381941311 / 9445015358",Chennai,Mandaveli,Unknown,2,,,1,,,,,False,27.0,K,27000,"6381941311, 9445015358"
MTClassifiedsJan312026-2.pdf,"Srinivasa Avenue, independent housing, 2700 sq.ft., 4 BHK, CP, G+2, north east, Rs. 85K, 900 sq.ft., 2 BHK, 1st floor, Rs. 27K. Mandaveli, 1500 sq.ft., 3 BHK, CCP, lift, Rs. 55K, 1000 sq.ft., 2 BHK, CCP, lift, Rs. 40K. Ph: 9841983231C L A S S I F I E D S",Chennai,Mandaveli,Independent House,4,2700,,1,,,,,False,85.0,K,85000,
MTClassifiedsJan312026-2.pdf,"ALWARPET, 3 BHK, fully furnished, lift, CP, Rs. 85K, Gopalapuram, 3 BHK, semi furnished, lift, CP, Rs. 90K, Mylapore, 2 BHK, two wheeler parking, Rs. 26K, Greenways Road, 3 BHK, semi furnished, all amenities flat, Rs. 1.75 lakhs. Ph: Agent V. Murugan 8807040321",Chennai,Mylapore,Apartment,3,,,,,1.75,lakhs,175000,False,85.0,K,85000,8807040321
MTClassifiedsJan312026-2.pdf,"R A PURAM, 2 bedroom flat, 2nd floor, lift, car park, Rs. 35K, veg. Agent: 9841188817",Chennai,,Apartment,,,,2,,,,,False,35.0,K,35000,9841188817
MTClassifiedsJan312026-2.pdf,"ALWARPET, Seethammal Colony, 1st Street, 2 BHK flat, 1100 sq.ft., first floor, north facing, lift, 2 balcony, marble flooring, 1 car park, family and working bachelor, Rs. 43K. Ph: 9962960999",Chennai,Alwarpet,Apartment,2,1100,,,North,,,,False,43.0,K,43000,9962960999
MTClassifiedsJan312026-2.pdf,"KOTTUR Garden, brand new apartment, 2200 sq.ft., 3 BHK, 3 bath, 2 cover car park, power back up, north facing. Ph: 9840999577 / 9841999945",Chennai,,Apartment,3,2200,,,North,,,,False,,,,"9840999577, 9841999945"
MTClassifiedsJan312026-2.pdf,"R A PURAM, MRC Nagar, multi story flat, 4 BHK flat, north facing, 2600 sq.ft., 8th floor, lift, power backup, gym, play area, party hall, swimming pool, 2 car park, Rent 1.40 lakhs. Ph: 8939936055",Chennai,MRC Nagar,Apartment,4,2600,,8,North,1.4,lakhs,140000,True,,,,8939936055
MTClassifiedsJan312026-2.pdf,"ALWARPET, St.Mary’s Road near Alphabet School, semi-furnished apartment, AC, fans in all rooms & hall,1200 sq.ft., 2 BHK, 2 bath,1 car parking, second floor, lift available, rent Rs. 45K, inclusive maintenance, preference family with kids. Ph: 6369119932",Chennai,Alwarpet,Apartment,2,1200,,,,,,,True,45.0,K,45000,6369119932
MTClassifiedsJan312026-2.pdf,"ABHIRAMAPURAM, new flat, 1600 sq.ft., 3 BHK, cover car parking, lift, north facing, Rs. 65K, office, 2 BHK, Rs. 35K, San Thome, 600 sq.ft., 1 BHK, Rs. 25K. Ph: 8667066894 / 9677291966",Chennai,San Thome,Apartment,3,1600,,,North,,,,False,65.0,K,65000,"8667066894, 9677291966"
MTClassifiedsJan312026-2.pdf,"NEAR LSS School, Kapali Temple, ground floor, 1 BHK, Rs. 15000, neg, advance Rs. 50000, bank. I.T. small vegetarian family, 3 members allowed. Contact: 9841633166 / 9884529618",Chennai,,Unknown,1,,,,,,,,False,15000.0,,15000,"9841633166, 9884529618"
MTClassifiedsJan312026-2.pdf,"POSH Alwarpet, Poes, Boatclub, flat 5000 sq.ft., 4 BHK, 3 car parks, brand new, vaastu, high end specifications, Rs. 5 lakhs, neg. Ph: 9841537047",Chennai,Alwarpet,Apartment,4,5000,,,,5.0,lakhs,500000,False,5.0,l,500000,9841537047
MTClassifiedsJan312026-2.pdf,"LUZ near Vidya Mandir, 1250 sq.ft., 2 bedroom, pooja, 1st floor, suitable for bachelor and office, Rs. 28K. Ph: Swami Iyer Reality 98840 84762",Chennai,,Commercial,,1250,,1,,,,,False,28.0,K,28000,
MTClassifiedsJan312026-2.pdf,"MANDAVALI, brand new, 3 bedroom, 3 bath, 1600 sq.ft., north facing, lift, backup, Rs. 65000, 3 bedroom, 2 bath, 1300 sq.ft., lift, CCP, backup, Rs. 50000. Ph: 9841630593",Chennai,,Unknown,,1600,,,North,,,,False,65000.0,,65000,9841630593
MTClassifiedsJan312026-2.pdf,"SIVASWAMI Kalalaya, 2 BHK apartment, 2nd floor, Rs. 25000, 2 BHK, 1st, Rs. 30000. Individual house, 3 BHK, Rs. 35000 for bachelor. Ph: 9790736113 / 7401677318",Chennai,,Independent House,2,,,2,,,,,False,25000.0,,25000,"9790736113, 7401677318"
MTClassifiedsJan312026-2.pdf,"MANDAVELI, independent house, 2 BHK, 2nd floor, 650 sq.ft., Rs. 24K, 6 month advance. Ph: 8637481837",Chennai,Mandaveli,Independent House,2,650,,2,,,,,False,24.0,K,24000,8637481837
MTClassifiedsJan312026-2.pdf,"ALWARPET, rental, TTK Road, 2200 sq.ft., 3 BHK, 1st floor, Rs. 90K. TTK Road, 1500 sq.ft., old 3 BHK, 1st floor, Rs. 45K. Ph: 9444742617",Chennai,Alwarpet,Unknown,3,2200,,1,,,,,True,90.0,K,90000,9444742617
MTClassifiedsJan312026-2.pdf,"MYLAPORE, room with kitchen, employed small family, 2 portions, rent Rs. 8000 and Rs. 5000, 6 months advance, vegetarian only. Contact: 9840343244 / 9840374863",Chennai,Mylapore,Unknown,,,,,,,,,True,8000.0,,8000,"9840343244, 9840374863"
MTClassifiedsJan312026-2.pdf,"R A PURAM near Sangeetha, 1500 sq.ft., 3 bedroom, OCP, genset, Rs. 55000, north facing, 100% vaastu, 1200 sq.ft., 2 bedroom, OCP, genset, Rs. 45000, fully furnished. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1500,,,North,,,,False,55000.0,,55000,"9840736132, 9003621068"
MTClassifiedsJan312026-2.pdf,"MYLAPORE, 3 BHK, 1st floor, new house, Rs. 85K, 1st floor, 2 BHK, Rs. 36K, ground floor, 1 BHK, Rs. 11K, veg only. Ph: Agent 9884748295",Chennai,Mylapore,Independent House,3,,,1,,,,,False,85.0,K,85000,9884748295
MTClassifiedsJan312026-2.pdf,"BRAND new Abiramapuram, 1700 sq.ft., 3 bedroom, CCP, genset, north facing, Rs. 65000 + maintenance, Warren Road, 900 sq.ft., 2 bedroom, OCP, Rs. 25000 + maintenance. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1700,,,North,,,,False,65000.0,,65000,"9840736132, 9003621068"
MTClassifiedsJan312026-2.pdf,"3 & 4 BHK, flat for rent in Peters Road, 12th & 8th floor, all amenities, rent 3 BHK, Rate 1.5 lakhs, 4 BHK, Rs. 3 lakhs. Ph: 9003191234",Chennai,,Apartment,4,,,8,,3.0,lakhs,300000,True,3.0,l,300000,9003191234
MTClassifiedsJan312026-2.pdf,"ALWARPET, St.Mary’s Road near Alphabet School, semi-furnished apartment, AC, fans in all rooms & hall, 1300 sq.ft., 2 BHK, 2 bath, 1covered car parking, ground floor, attached sitting area separately, Rent 70K, inclusive maintenance Ph: 6369119932 Rental▲Jan 31 - Feb 6, 2026 9",Chennai,Alwarpet,Apartment,2,1300,,,,,,,True,,,,6369119932
MTClassifiedsJan312026-2.pdf,"NEAR Vidaya Mandir, 1700 sq.ft., 3 bedroom, CCP, genset, Rs. 60000 + maintenance, 1000 sq.ft., 2 bedroom, CCP, Rs. 30000. Ph: 9840736132 / 9003621068",Chennai,,Unknown,,1700,,,,,,,False,60000.0,,60000,"9840736132, 9003621068"
MTClassifiedsJan312026-2.pdf,"ABIRAMAPURAM, brand new, 2700 sq.ft., 4 bedroom, 2 CCP, genset, Rate 1.70L, Nageswara Rao Park, 2500 sq.ft., 3 bedroom, independent house, Rs. 1.25L, rent, East Abiramapuram, 1700 sq.ft., 3 bedroom, CCP, genset, AC, Rs. 70000 + maintenance. Ph: 9840736132 / 9003621068",Chennai,,Independent House,,2700,,,,,,,True,1.25,L,125000,"9840736132, 9003621068"
MTClassifiedsJan312026-2.pdf,"MANDAVALI, brand new flat, rent 3 BHK, 1400 sq.ft., 1st floor, covered car park, security, lift, power backup, rent Rs. 60K. Mandaveli flat, 3 BHK, 3rd floor, lift, carpark, Rs. 40K. Mylapore, Mandavali, 2 BHK, Rs. 22K, Rs. 20K, 1 BHK, Rs. 15K, Rs. 17K. Sri Sai Reality 9840994567 RENTAL / CAR PARK",Chennai,Mylapore,Apartment,3,1400,,1,,,,,True,60.0,K,60000,9840994567
MTClassifiedsJan312026-2.pdf,"R.A.PURAM, covered car parking, available with security. Rs. 3500, near Bharati Fertility Centre. Owner: 8867859507",Chennai,R.A.Puram,Unknown,,,,,,,,,False,3500.0,,3500,8867859507
MTClassifiedsJan312026-2.pdf,"CIT Colony, two covered car parking available with security and near Madhava Perumal Koil car parking, Rs. 3500. Agent: 9841427924, 9551729534 RENTAL / COMMERCIAL",Chennai,,Commercial,,,,,,,,,True,3500.0,,3500,"9841427924, 9551729534"
MTClassifiedsJan312026-2.pdf,"COMMERCIAL, Porur, Mugalivakkam on Main Road near Kedar hospital, brand new, 4000 sq.ft., ground and first floor, 2000 each, east facing, suit showroom, super market, near by all IT companies and metro. Ph: 9840367535",Chennai,,Commercial,,4000,,,East,,,,False,,,,9840367535
MTClassifiedsJan312026-2.pdf,"MYLAPORE, near Nageshwara Rao Park, stand alone building, 3100 sq.ft., hall type, OCP, 2 building available, CIT Colony, 1900 sq.ft., 3 BHK, CP, 2 floor, lift, north facing. R.A.Puram, 3100 sq.ft., hall type, Rent 40K, 50K, 1L, 2L, 3L, price negotiations. Contact Agent: 9841298760, 9884669866",Chennai,Mylapore,Unknown,3,3100,,,North,,,,True,,,,"9841298760, 9884669866"
MTClassifiedsJan312026-2.pdf,"COMMERCIAL use Abhiramapuram, 670 UDS, 1100 sq.ft., ground floor for sale, 3rd street Warren Road Side diagonally opposite, Oppilal Music School. Ph: 9884385333, 9655926071",Chennai,,Commercial,,1100,,,,,,,False,,,,"9884385333, 9655926071"
MTClassifiedsJan312026-2.pdf,"MYLAPORE, East Abiramapuram, commercial property, 1300 sq.ft., Rs. 13000 rent, advance 7 months. Ph: 9884464769, 9884064769",Chennai,Mylapore,Commercial,,1300,,,,,,,True,13000.0,,13000,"9884464769, 9884064769"
MTClassifiedsJan312026-2.pdf,"MYLAPORE, prime location, office space available in first and second floor for rent. Contact: 9625925599",Chennai,Mylapore,Commercial,,,,,,,,,True,,,,9625925599
MTClassifiedsJan312026-2.pdf,"RENTAL commercial space, 2000 sq.ft., Rs. 1.50 lakhs + EB, maintenance near Alwarpet. Contact: 7708605995",Chennai,Alwarpet,Commercial,,2000,,,,1.5,lakhs,150000,True,1.5,l,150000,7708605995
MTClassifiedsJan312026-2.pdf,"CHAMIERS Road, Nandanam, 1250 sq.ft., flat, 2 car parking, Rs. 65K for any commercial. Alwarpet, 700 sq.ft., Rs. 25K. Ph: 8148443452",Chennai,Alwarpet,Apartment,,1250,,,,,,,False,65.0,K,65000,8148443452
MTClassifiedsJan312026-2.pdf,"RENTAL commercial, 650 sq.ft., ground floor, RR flat, Warren Road, near New Select Stories. Contact: 9884397225 / 9962163000",Chennai,,Apartment,,650,,,,,,,True,,,,"9884397225, 9962163000"
MTClassifiedsJan312026-2.pdf,"OFFICE space for rent at Gopalapuram, ground floor, 3400 sq.ft., built up, 1st floor, 4770 sq.ft., built up, 2nd floor, 774 sq.ft., built up and 2742 sq.ft., area covered with temporary sheets, Rs. 100 per sq.ft., slightly negotiable. Contact: 9841282115",Chennai,Gopalapuram,Commercial,,3400,,1,,,,,True,100.0,,100,9841282115
MTClassifiedsJan312026-2.pdf,"COMMERCIAL space for rent, 1500 sq.ft., approx., 1st floor, with lift, good car parking, available in Mylapore, P.S Sivaswami Road, suitable for banks, clinic, insurance and super market. Contact: 9176269195",Chennai,Mylapore,Commercial,,1500,,1,,,,,True,,,,9176269195
MTClassifiedsJan312026-2.pdf,"ALWARPET, Gopalapuram prime area, 900 sq.ft., 1600 sq.ft., 3000 sq.ft., for office, showroom, spa, cafe, lab, clinic. Also T Nagar, fully furnished, office 900 sq.ft., rent Rs. 40000. Ph: Vimal 9444116320",Chennai,Alwarpet,Commercial,,900,,,,,,,True,40000.0,,40000,9444116320
MTClassifiedsJan312026-2.pdf,"MYLAPORE, commercial rental, rent Rs. 2L, build 4500 sq.ft., 3 floor, lift, office, play school. Ph: 9444742617",Chennai,Mylapore,Commercial,,4500,,,,,,,True,2.0,L,200000,9444742617
MTClassifiedsJan312026-2.pdf,"MYLAPORE, near Kapaleeswarar Temple, South Mada Street, 4000 sq.ft., Rent 4 lakhs, negotiable. Ph: 9940415778 RENTAL / LEASE",Chennai,Mylapore,Unknown,,4000,,,,4.0,lakhs,400000,True,,,,9940415778
MTClassifiedsJan312026-2.pdf,"MANDAVELI, 2 BHK, 700 sq.ft., 2nd floor, no lift, Rs. 26 lakhs, lease, ground floor, 600 sq.ft., 1 BHK, Rs. 20 lakhs. Ph: Agent 9884748295",Chennai,Mandaveli,Unknown,2,700,,2,,26.0,lakhs,2600000,False,26.0,l,2600000,9884748295
MTClassifiedsJan312026-2.pdf,"MYLAPORE, Nattu Subbarayan Street, ground floor, 2 BHK, 900 sq.ft., lease, Rs. 12 lakhs, two wheeler parking. Ph: 9940415778 RENTAL / RESIDENTIAL",Chennai,Mylapore,Unknown,2,900,,,,12.0,lakhs,1200000,True,12.0,l,1200000,9940415778
MTClassifiedsJan312026-2.pdf,"ECR, Palavakkam, Kazura garden, independent villa, gated community, 5000 sq.ft., 5 BHK, 5 bath, 2 CCP, Rs. 2.10 lakhs per month. Agent M/s Villas World: 7358442929",Chennai,,Independent House,5,5000,,,,2.1,lakhs,210000,False,2.1,l,210000,7358442929
MTClassifiedsJan312026-2.pdf,"MYLAPORE near Saibaba Temple, Nageswara Rao Park, flat, two bedroom, hall, dining, lift, genset, CCP, Rs. 45K, veg. Agent J. Sivakumar: 8778123038",Chennai,Mylapore,Apartment,,,,,,,,,False,45.0,K,45000,8778123038
MTClassifiedsJan312026-2.pdf,"WEST Mambalam, near Sathyanarayana Temple, 2 BHK, 900 sq.ft., ground floor, north facing, car park, veg only, Rent 30K + maintenance. Agent: 9171829442",Chennai,,Unknown,2,900,,,North,,,,True,,,,9171829442
